emp_id,gender,age,location,domicile_distance_km,transport_mode,day_of_week,is_holiday,entry_time,scheduled_time,lateness_min,lateness_label
E0187,F,51,RND_CENTER,3.3,Public_Transport,Tuesday,No,07:51,08:00,-8,On_Time
E0121,M,41,RND_CENTER,2.5,Walking,Friday,No,08:04,08:00,4,On_Time
E0200,M,52,HR_TEAM,15.9,Bike,Friday,No,07:54,08:00,-5,On_Time
E0188,F,48,PJOP_SURABAYA,28.9,Walking,Wednesday,No,08:06,08:00,6,Late
E0043,M,41,RND_CENTER,8.6,Bike,Friday,No,08:02,08:00,2,On_Time
E0044,M,40,RND_CENTER,1.8,Bike,Monday,No,07:44,08:00,-15,On_Time
E0033,M,39,PJOP_SURABAYA,4.8,Walking,Wednesday,No,08:15,08:00,15,Late
E0066,M,29,RND_CENTER,6.1,Private_Vehicle,Thursday,No,08:17,08:00,17,Late
E0095,M,38,ICT_PROJECT,15.1,Public_Transport,Wednesday,No,07:53,08:00,-6,On_Time
E0022,M,31,HR_TEAM,22.8,Bike,Thursday,No,07:56,08:00,-3,On_Time
E0061,F,32,ICT_PROJECT,17.8,Walking,Monday,No,08:02,08:00,2,On_Time
E0165,F,29,ADMIN,5.9,Bike,Thursday,No,08:03,08:00,3,On_Time
E0078,F,36,HR_TEAM,20.8,Bike,Thursday,No,08:06,08:00,6,Late
E0068,M,55,HR_TEAM,1.3,Bike,Thursday,No,08:20,08:00,20,Late
E0174,F,55,ADMIN,3.8,Walking,Thursday,No,07:58,08:00,-1,On_Time
E0157,F,43,PJOP_SURABAYA,8.7,Public_Transport,Wednesday,No,07:52,08:00,-7,On_Time
E0168,F,51,ICT_PROJECT,22.3,Private_Vehicle,Friday,No,07:46,08:00,-13,On_Time
E0087,M,42,RND_CENTER,1.3,Public_Transport,Monday,No,07:52,08:00,-7,On_Time
E0004,F,28,RND_CENTER,4.0,Bike,Wednesday,No,07:59,08:00,0,On_Time
E0057,F,38,ICT_PROJECT,2.0,Public_Transport,Monday,No,08:17,08:00,17,Late
E0153,M,29,ADMIN,3.5,Private_Vehicle,Thursday,No,07:54,08:00,-5,On_Time
E0169,M,29,ICT_PROJECT,8.3,Bike,Monday,No,08:02,08:00,2,On_Time
E0164,F,39,HR_TEAM,21.1,Walking,Wednesday,No,07:59,08:00,0,On_Time
E0042,M,39,ADMIN,12.1,Walking,Monday,No,08:11,08:00,11,Late
E0067,F,33,HR_TEAM,3.0,Private_Vehicle,Friday,No,08:25,08:00,25,Late
E0101,M,53,ADMIN,5.2,Bike,Tuesday,No,07:54,08:00,-5,On_Time
E0158,M,50,PJOP_SURABAYA,4.0,Public_Transport,Monday,No,07:55,08:00,-4,On_Time
E0147,F,50,ADMIN,27.0,Private_Vehicle,Monday,No,08:10,08:00,10,Late
E0010,F,39,ICT_PROJECT,21.3,Bike,Friday,No,08:06,08:00,6,Late
E0001,F,52,HR_TEAM,12.7,Public_Transport,Friday,No,08:18,08:00,18,Late
E0058,M,46,HR_TEAM,4.5,Walking,Wednesday,No,08:05,08:00,5,On_Time
E0175,F,47,ADMIN,19.3,Public_Transport,Wednesday,No,07:56,08:00,-3,On_Time
E0137,F,27,HR_TEAM,23.1,Walking,Tuesday,No,08:05,08:00,5,On_Time
E0046,M,46,ICT_PROJECT,9.7,Bike,Monday,No,08:11,08:00,11,Late
E0162,F,53,ADMIN,26.7,Bike,Tuesday,No,08:08,08:00,8,Late
E0036,M,34,ADMIN,21.9,Private_Vehicle,Thursday,No,08:05,08:00,5,On_Time
E0100,M,41,HR_TEAM,16.5,Bike,Monday,No,08:10,08:00,10,Late
E0010,F,25,PJOP_SURABAYA,23.8,Public_Transport,Thursday,No,08:11,08:00,11,Late
E0031,M,55,HR_TEAM,28.3,Private_Vehicle,Friday,No,08:13,08:00,13,Late
E0060,M,24,ICT_PROJECT,15.2,Public_Transport,Thursday,No,08:06,08:00,6,Late
E0159,M,37,ICT_PROJECT,1.4,Public_Transport,Wednesday,No,07:58,08:00,-1,On_Time
E0025,F,32,RND_CENTER,2.9,Public_Transport,Monday,No,08:01,08:00,1,On_Time
E0128,M,26,ICT_PROJECT,13.4,Bike,Wednesday,No,08:12,08:00,12,Late
E0031,M,42,ICT_PROJECT,23.2,Private_Vehicle,Wednesday,No,07:51,08:00,-8,On_Time
E0017,M,39,ICT_PROJECT,23.0,Private_Vehicle,Wednesday,No,08:03,08:00,3,On_Time
E0142,M,50,ICT_PROJECT,27.8,Public_Transport,Tuesday,No,07:56,08:00,-3,On_Time
E0026,F,32,ADMIN,26.5,Public_Transport,Monday,No,08:00,08:00,0,On_Time
E0002,M,27,RND_CENTER,26.7,Bike,Thursday,No,08:12,08:00,12,Late
E0178,M,35,ICT_PROJECT,19.6,Bike,Thursday,No,08:01,08:00,1,On_Time
E0062,M,24,RND_CENTER,6.2,Bike,Friday,No,08:00,08:00,0,On_Time
E0023,F,44,HR_TEAM,1.1,Private_Vehicle,Tuesday,No,07:46,08:00,-13,On_Time
E0031,M,45,RND_CENTER,15.7,Bike,Tuesday,No,08:07,08:00,7,Late
E0071,M,34,ADMIN,24.1,Bike,Thursday,No,08:06,08:00,6,Late
E0046,M,24,ADMIN,19.7,Walking,Tuesday,No,08:21,08:00,21,Late
E0112,F,43,RND_CENTER,24.3,Bike,Monday,No,07:56,08:00,-3,On_Time
E0027,M,33,ICT_PROJECT,23.8,Bike,Friday,No,08:02,08:00,2,On_Time
E0030,M,37,HR_TEAM,18.2,Walking,Thursday,No,08:02,08:00,2,On_Time
E0051,F,36,ADMIN,10.5,Public_Transport,Tuesday,No,08:15,08:00,15,Late
E0189,F,34,HR_TEAM,26.8,Public_Transport,Thursday,No,07:59,08:00,0,On_Time
E0150,F,25,HR_TEAM,5.2,Bike,Tuesday,No,08:02,08:00,2,On_Time
E0100,F,30,HR_TEAM,21.9,Walking,Wednesday,No,08:06,08:00,6,Late
E0052,F,30,ADMIN,21.1,Public_Transport,Wednesday,No,08:01,08:00,1,On_Time
E0035,M,51,HR_TEAM,13.1,Walking,Tuesday,No,07:55,08:00,-4,On_Time
E0076,M,32,RND_CENTER,29.1,Private_Vehicle,Monday,No,08:01,08:00,1,On_Time
E0106,F,35,RND_CENTER,14.7,Bike,Wednesday,No,08:10,08:00,10,Late
E0004,F,37,ICT_PROJECT,10.5,Private_Vehicle,Friday,No,07:49,08:00,-10,On_Time
E0039,M,48,ADMIN,2.2,Bike,Friday,No,08:01,08:00,1,On_Time
E0009,F,55,HR_TEAM,14.9,Public_Transport,Thursday,No,07:52,08:00,-7,On_Time
E0127,M,27,RND_CENTER,22.8,Bike,Tuesday,No,08:11,08:00,11,Late
E0034,F,40,ICT_PROJECT,19.8,Public_Transport,Monday,No,07:44,08:00,-15,On_Time
E0123,F,32,HR_TEAM,25.9,Public_Transport,Thursday,No,07:54,08:00,-5,On_Time
E0119,M,47,ICT_PROJECT,23.9,Walking,Thursday,No,08:03,08:00,3,On_Time
E0181,M,26,HR_TEAM,26.9,Walking,Friday,No,08:15,08:00,15,Late
E0009,F,49,PJOP_SURABAYA,21.2,Private_Vehicle,Monday,No,07:59,08:00,0,On_Time
E0159,F,25,RND_CENTER,28.4,Walking,Monday,No,07:54,08:00,-5,On_Time
E0029,F,45,HR_TEAM,19.0,Walking,Wednesday,No,08:18,08:00,18,Late
E0045,M,35,ICT_PROJECT,29.5,Private_Vehicle,Friday,No,07:45,08:00,-14,On_Time
E0030,F,35,ICT_PROJECT,10.3,Walking,Friday,No,07:38,08:00,-21,On_Time
E0175,F,39,ADMIN,2.8,Walking,Thursday,No,08:04,08:00,4,On_Time
E0125,M,52,RND_CENTER,20.7,Walking,Thursday,No,07:54,08:00,-5,On_Time
E0159,F,26,ICT_PROJECT,26.9,Bike,Monday,No,07:49,08:00,-10,On_Time
E0021,F,33,PJOP_SURABAYA,28.8,Public_Transport,Monday,No,08:07,08:00,7,Late
E0043,F,29,ICT_PROJECT,15.4,Private_Vehicle,Friday,No,08:02,08:00,2,On_Time
E0161,M,40,HR_TEAM,29.1,Private_Vehicle,Thursday,No,07:54,08:00,-5,On_Time
E0089,F,50,ADMIN,9.5,Public_Transport,Monday,No,07:47,08:00,-12,On_Time
E0060,F,48,RND_CENTER,10.9,Walking,Thursday,No,08:08,08:00,8,Late
E0152,F,51,PJOP_SURABAYA,17.5,Walking,Tuesday,No,08:06,08:00,6,Late
E0067,M,52,PJOP_SURABAYA,29.2,Public_Transport,Tuesday,No,07:59,08:00,0,On_Time
E0091,F,51,ICT_PROJECT,18.9,Private_Vehicle,Friday,No,08:18,08:00,18,Late
E0074,M,33,ICT_PROJECT,5.7,Public_Transport,Monday,No,07:49,08:00,-10,On_Time
E0082,M,50,PJOP_SURABAYA,11.7,Private_Vehicle,Friday,No,07:44,08:00,-15,On_Time
E0182,M,42,PJOP_SURABAYA,5.3,Bike,Friday,No,07:53,08:00,-6,On_Time
E0042,F,29,ADMIN,12.7,Bike,Tuesday,No,07:59,08:00,0,On_Time
E0118,F,31,ADMIN,29.1,Walking,Wednesday,No,08:02,08:00,2,On_Time
E0122,F,31,RND_CENTER,22.1,Bike,Wednesday,No,07:57,08:00,-2,On_Time
E0177,M,52,ADMIN,5.0,Public_Transport,Wednesday,No,08:03,08:00,3,On_Time
E0007,F,36,HR_TEAM,11.4,Walking,Monday,No,07:47,08:00,-12,On_Time
E0156,M,55,ICT_PROJECT,23.7,Walking,Tuesday,No,08:14,08:00,14,Late
E0006,M,50,ADMIN,29.3,Bike,Tuesday,No,07:59,08:00,0,On_Time
E0126,F,54,ADMIN,27.3,Walking,Thursday,No,08:11,08:00,11,Late
E0038,F,45,HR_TEAM,11.8,Walking,Wednesday,No,08:03,08:00,3,On_Time
E0090,F,50,RND_CENTER,3.5,Bike,Thursday,No,08:04,08:00,4,On_Time
E0114,F,32,HR_TEAM,22.1,Bike,Tuesday,No,08:05,08:00,5,On_Time
E0151,M,31,ICT_PROJECT,9.8,Walking,Monday,No,08:04,08:00,4,On_Time
E0152,F,27,ADMIN,12.9,Walking,Thursday,No,08:06,08:00,6,Late
E0045,F,30,ICT_PROJECT,6.4,Bike,Wednesday,No,08:13,08:00,13,Late
E0142,F,24,PJOP_SURABAYA,25.2,Walking,Thursday,No,08:01,08:00,1,On_Time
E0144,F,36,ADMIN,23.9,Private_Vehicle,Wednesday,No,08:07,08:00,7,Late
E0077,F,29,PJOP_SURABAYA,13.1,Bike,Tuesday,No,07:59,08:00,0,On_Time
E0008,M,39,HR_TEAM,29.8,Public_Transport,Friday,No,08:14,08:00,14,Late
E0191,F,52,RND_CENTER,13.6,Walking,Thursday,No,07:53,08:00,-6,On_Time
E0178,M,45,RND_CENTER,22.3,Public_Transport,Wednesday,No,08:18,08:00,18,Late
E0042,M,31,PJOP_SURABAYA,14.4,Private_Vehicle,Wednesday,No,07:59,08:00,0,On_Time
E0042,M,39,PJOP_SURABAYA,13.2,Walking,Monday,No,07:45,08:00,-14,On_Time
E0075,F,55,ADMIN,15.9,Private_Vehicle,Monday,No,08:01,08:00,1,On_Time
E0154,M,42,PJOP_SURABAYA,25.0,Walking,Wednesday,No,07:53,08:00,-6,On_Time
E0176,F,28,RND_CENTER,17.8,Private_Vehicle,Monday,No,08:08,08:00,8,Late
E0036,F,45,HR_TEAM,12.9,Private_Vehicle,Monday,No,07:53,08:00,-6,On_Time
E0056,M,54,ICT_PROJECT,25.1,Public_Transport,Thursday,No,07:55,08:00,-4,On_Time
E0118,M,29,ICT_PROJECT,27.8,Bike,Wednesday,No,07:41,08:00,-18,On_Time
E0080,F,30,HR_TEAM,26.8,Walking,Tuesday,No,07:55,08:00,-4,On_Time
E0182,F,23,ADMIN,7.4,Private_Vehicle,Tuesday,No,07:35,08:00,-24,On_Time
E0079,M,35,ICT_PROJECT,29.5,Bike,Monday,No,07:44,08:00,-15,On_Time
E0020,M,52,HR_TEAM,2.2,Public_Transport,Monday,No,08:07,08:00,7,Late
E0169,M,52,ADMIN,27.3,Public_Transport,Monday,No,08:07,08:00,7,Late
E0078,M,28,ADMIN,27.7,Private_Vehicle,Friday,No,08:04,08:00,4,On_Time
E0052,M,44,ADMIN,3.6,Walking,Friday,No,07:50,08:00,-9,On_Time
E0090,F,32,RND_CENTER,23.6,Private_Vehicle,Friday,No,07:59,08:00,0,On_Time
E0146,M,28,RND_CENTER,23.1,Private_Vehicle,Tuesday,No,07:59,08:00,0,On_Time
E0073,M,22,ADMIN,27.8,Bike,Wednesday,No,07:48,08:00,-11,On_Time
E0179,M,50,ADMIN,6.2,Walking,Thursday,No,08:15,08:00,15,Late
E0109,M,54,ICT_PROJECT,12.8,Walking,Monday,No,08:08,08:00,8,Late
E0120,M,55,ICT_PROJECT,15.4,Walking,Wednesday,No,07:57,08:00,-2,On_Time
E0143,M,27,PJOP_SURABAYA,15.3,Bike,Wednesday,No,08:00,08:00,0,On_Time
E0117,F,50,ICT_PROJECT,17.1,Walking,Thursday,No,08:02,08:00,2,On_Time
E0049,M,52,PJOP_SURABAYA,6.2,Bike,Monday,No,07:39,08:00,-20,On_Time
E0102,F,55,ADMIN,4.5,Bike,Thursday,No,07:57,08:00,-2,On_Time
E0178,M,32,ADMIN,11.5,Private_Vehicle,Wednesday,No,07:53,08:00,-6,On_Time
E0052,F,29,ICT_PROJECT,25.3,Bike,Wednesday,No,07:49,08:00,-10,On_Time
E0196,F,47,PJOP_SURABAYA,14.8,Bike,Thursday,No,07:57,08:00,-2,On_Time
E0131,F,31,HR_TEAM,4.1,Walking,Thursday,No,08:17,08:00,17,Late
E0128,M,30,ADMIN,3.9,Public_Transport,Monday,No,08:06,08:00,6,Late
E0128,M,33,HR_TEAM,18.5,Walking,Tuesday,No,07:54,08:00,-5,On_Time
E0078,M,26,RND_CENTER,23.3,Bike,Tuesday,No,08:05,08:00,5,On_Time
E0076,F,53,RND_CENTER,8.6,Walking,Friday,No,08:13,08:00,13,Late
E0140,M,24,HR_TEAM,26.5,Public_Transport,Thursday,No,08:09,08:00,9,Late
E0116,F,46,HR_TEAM,14.3,Public_Transport,Tuesday,No,08:00,08:00,0,On_Time
E0143,F,32,HR_TEAM,13.5,Walking,Thursday,No,07:53,08:00,-6,On_Time
E0125,M,53,RND_CENTER,20.9,Bike,Thursday,No,08:06,08:00,6,Late
E0144,M,54,ADMIN,12.4,Bike,Friday,No,08:03,08:00,3,On_Time
E0097,F,40,PJOP_SURABAYA,2.8,Public_Transport,Tuesday,No,08:08,08:00,8,Late
E0094,F,23,PJOP_SURABAYA,12.0,Bike,Wednesday,No,08:06,08:00,6,Late
E0092,F,44,ADMIN,20.2,Private_Vehicle,Tuesday,No,08:10,08:00,10,Late
E0166,F,27,ADMIN,26.2,Public_Transport,Wednesday,No,07:54,08:00,-5,On_Time
E0044,M,42,ADMIN,14.4,Bike,Friday,No,08:13,08:00,13,Late
E0132,F,39,ADMIN,21.2,Public_Transport,Wednesday,No,08:01,08:00,1,On_Time
E0097,F,42,RND_CENTER,3.8,Bike,Monday,No,08:20,08:00,20,Late
E0177,M,43,HR_TEAM,15.6,Walking,Tuesday,No,07:53,08:00,-6,On_Time
E0158,F,45,HR_TEAM,6.9,Public_Transport,Friday,No,08:17,08:00,17,Late
E0055,F,38,ADMIN,9.6,Bike,Tuesday,No,08:01,08:00,1,On_Time
E0160,M,28,RND_CENTER,10.8,Public_Transport,Friday,No,07:53,08:00,-6,On_Time
E0136,F,49,ICT_PROJECT,11.1,Public_Transport,Wednesday,No,07:55,08:00,-4,On_Time
E0130,F,49,RND_CENTER,10.1,Bike,Thursday,No,07:56,08:00,-3,On_Time
E0065,F,33,ADMIN,19.2,Private_Vehicle,Friday,No,08:04,08:00,4,On_Time
E0128,M,51,PJOP_SURABAYA,28.2,Bike,Friday,No,08:05,08:00,5,On_Time
E0187,M,55,ICT_PROJECT,11.6,Private_Vehicle,Tuesday,No,07:54,08:00,-5,On_Time
E0039,F,49,HR_TEAM,10.2,Public_Transport,Tuesday,No,07:59,08:00,0,On_Time
E0106,F,40,ICT_PROJECT,8.4,Private_Vehicle,Thursday,No,08:21,08:00,21,Late
E0062,M,31,ICT_PROJECT,1.8,Walking,Thursday,No,08:17,08:00,17,Late
E0125,F,49,ADMIN,6.9,Walking,Tuesday,No,08:04,08:00,4,On_Time
E0008,F,39,RND_CENTER,6.1,Public_Transport,Thursday,No,08:00,08:00,0,On_Time
E0006,M,27,PJOP_SURABAYA,18.4,Public_Transport,Thursday,No,08:01,08:00,1,On_Time
E0094,M,47,ICT_PROJECT,7.8,Public_Transport,Friday,No,08:06,08:00,6,Late
E0171,F,53,ADMIN,7.9,Public_Transport,Wednesday,No,07:49,08:00,-10,On_Time
E0085,F,37,HR_TEAM,7.3,Public_Transport,Tuesday,No,07:57,08:00,-2,On_Time
E0055,F,50,HR_TEAM,8.4,Public_Transport,Thursday,No,07:43,08:00,-16,On_Time
E0137,F,29,PJOP_SURABAYA,16.8,Bike,Tuesday,No,08:03,08:00,3,On_Time
E0072,M,45,HR_TEAM,21.8,Walking,Monday,No,08:06,08:00,6,Late
E0166,M,25,ICT_PROJECT,8.3,Bike,Wednesday,No,07:55,08:00,-4,On_Time
E0164,F,29,RND_CENTER,26.1,Bike,Thursday,No,08:15,08:00,15,Late
E0003,F,38,PJOP_SURABAYA,3.6,Private_Vehicle,Wednesday,No,07:47,08:00,-12,On_Time
E0054,M,50,PJOP_SURABAYA,26.5,Bike,Monday,No,07:45,08:00,-14,On_Time
E0071,M,53,HR_TEAM,22.4,Walking,Thursday,No,08:02,08:00,2,On_Time
E0026,M,38,RND_CENTER,2.9,Bike,Friday,No,08:10,08:00,10,Late
E0187,F,51,ADMIN,23.1,Private_Vehicle,Thursday,No,08:16,08:00,16,Late
E0165,M,22,HR_TEAM,6.8,Walking,Wednesday,No,07:55,08:00,-4,On_Time
E0148,M,29,ICT_PROJECT,8.2,Private_Vehicle,Friday,No,08:10,08:00,10,Late
E0176,F,42,HR_TEAM,14.9,Private_Vehicle,Wednesday,No,07:59,08:00,0,On_Time
E0045,F,40,ICT_PROJECT,3.4,Walking,Tuesday,No,07:58,08:00,-1,On_Time
E0101,F,36,ADMIN,28.5,Private_Vehicle,Monday,No,08:08,08:00,8,Late
E0119,M,38,ICT_PROJECT,2.4,Bike,Friday,No,08:06,08:00,6,Late
E0067,M,27,PJOP_SURABAYA,5.9,Public_Transport,Monday,No,07:44,08:00,-15,On_Time
E0184,F,51,HR_TEAM,4.4,Private_Vehicle,Tuesday,No,08:14,08:00,14,Late
E0069,F,53,HR_TEAM,4.8,Private_Vehicle,Friday,No,08:13,08:00,13,Late
E0056,F,34,HR_TEAM,6.2,Private_Vehicle,Monday,No,07:53,08:00,-6,On_Time
E0075,F,37,RND_CENTER,14.1,Private_Vehicle,Wednesday,No,08:03,08:00,3,On_Time
E0150,F,27,ADMIN,14.6,Walking,Thursday,No,08:04,08:00,4,On_Time
E0176,M,46,HR_TEAM,22.3,Walking,Monday,No,08:02,08:00,2,On_Time
E0025,M,25,PJOP_SURABAYA,28.0,Bike,Wednesday,No,07:54,08:00,-5,On_Time
E0156,M,22,PJOP_SURABAYA,15.6,Bike,Wednesday,No,07:53,08:00,-6,On_Time
E0102,F,30,RND_CENTER,2.2,Private_Vehicle,Wednesday,No,07:59,08:00,0,On_Time
E0044,F,43,HR_TEAM,4.8,Walking,Friday,No,08:11,08:00,11,Late
E0111,M,38,ADMIN,10.1,Private_Vehicle,Thursday,No,08:05,08:00,5,On_Time
E0072,F,49,PJOP_SURABAYA,27.2,Walking,Friday,No,07:56,08:00,-3,On_Time
E0195,F,55,PJOP_SURABAYA,13.6,Private_Vehicle,Wednesday,No,08:07,08:00,7,Late
E0189,F,31,RND_CENTER,25.7,Bike,Monday,No,07:31,08:00,-28,On_Time
E0049,M,25,ICT_PROJECT,6.3,Bike,Wednesday,No,08:11,08:00,11,Late
E0042,F,49,ADMIN,29.9,Bike,Monday,No,07:42,08:00,-17,On_Time
E0114,F,53,HR_TEAM,15.3,Private_Vehicle,Monday,No,07:56,08:00,-3,On_Time
E0090,M,35,PJOP_SURABAYA,6.2,Private_Vehicle,Friday,No,07:48,08:00,-11,On_Time
E0070,M,22,RND_CENTER,23.2,Private_Vehicle,Thursday,No,07:47,08:00,-12,On_Time
E0020,M,53,ADMIN,26.7,Public_Transport,Wednesday,No,08:11,08:00,11,Late
E0175,M,47,PJOP_SURABAYA,18.1,Public_Transport,Wednesday,No,07:55,08:00,-4,On_Time
E0040,M,27,HR_TEAM,25.1,Bike,Thursday,No,08:03,08:00,3,On_Time
E0161,F,22,PJOP_SURABAYA,29.1,Bike,Wednesday,No,07:59,08:00,0,On_Time
E0188,M,35,ADMIN,24.2,Walking,Wednesday,No,08:04,08:00,4,On_Time
E0015,M,46,ADMIN,12.6,Private_Vehicle,Tuesday,No,08:00,08:00,0,On_Time
E0198,F,27,ADMIN,25.7,Private_Vehicle,Thursday,No,07:47,08:00,-12,On_Time
E0200,F,40,ICT_PROJECT,4.5,Bike,Thursday,No,08:09,08:00,9,Late
E0189,F,30,PJOP_SURABAYA,20.3,Walking,Friday,No,07:55,08:00,-4,On_Time
E0052,F,50,HR_TEAM,14.8,Bike,Monday,No,07:44,08:00,-15,On_Time
E0194,F,45,RND_CENTER,6.4,Bike,Monday,No,07:55,08:00,-4,On_Time
E0011,F,51,ICT_PROJECT,19.8,Private_Vehicle,Thursday,No,08:15,08:00,15,Late
E0135,M,40,HR_TEAM,13.7,Bike,Wednesday,No,08:08,08:00,8,Late
E0039,M,41,ICT_PROJECT,16.2,Walking,Friday,No,07:56,08:00,-3,On_Time
E0013,M,24,RND_CENTER,4.1,Bike,Thursday,No,07:56,08:00,-3,On_Time
E0025,F,38,PJOP_SURABAYA,8.4,Public_Transport,Friday,No,07:56,08:00,-3,On_Time
E0005,M,51,ICT_PROJECT,23.8,Bike,Monday,No,08:20,08:00,20,Late
E0022,F,41,PJOP_SURABAYA,18.0,Bike,Thursday,No,08:03,08:00,3,On_Time
E0160,F,43,ICT_PROJECT,7.1,Public_Transport,Friday,No,08:04,08:00,4,On_Time
E0067,M,49,RND_CENTER,1.5,Bike,Monday,No,08:10,08:00,10,Late
E0004,M,52,HR_TEAM,21.1,Bike,Wednesday,No,08:02,08:00,2,On_Time
E0159,F,47,PJOP_SURABAYA,3.5,Private_Vehicle,Monday,No,07:57,08:00,-2,On_Time
E0049,M,23,ICT_PROJECT,25.9,Private_Vehicle,Thursday,No,07:58,08:00,-1,On_Time
E0167,M,37,HR_TEAM,25.4,Private_Vehicle,Monday,No,07:59,08:00,0,On_Time
E0078,F,31,HR_TEAM,13.2,Public_Transport,Tuesday,No,07:59,08:00,0,On_Time
E0040,F,53,HR_TEAM,1.6,Bike,Friday,No,08:07,08:00,7,Late
E0063,M,40,RND_CENTER,25.1,Bike,Monday,No,08:00,08:00,0,On_Time
E0086,M,28,HR_TEAM,29.4,Bike,Friday,No,08:07,08:00,7,Late
E0153,F,24,HR_TEAM,12.6,Bike,Tuesday,No,07:59,08:00,0,On_Time
E0183,M,55,ADMIN,13.2,Walking,Friday,No,08:00,08:00,0,On_Time
E0017,F,48,HR_TEAM,4.4,Walking,Thursday,No,07:40,08:00,-19,On_Time
E0179,F,23,ICT_PROJECT,9.4,Private_Vehicle,Thursday,No,08:09,08:00,9,Late
E0089,F,36,RND_CENTER,7.4,Walking,Friday,No,08:03,08:00,3,On_Time
E0184,F,30,PJOP_SURABAYA,22.0,Bike,Thursday,No,08:09,08:00,9,Late
E0173,F,52,ICT_PROJECT,19.0,Walking,Monday,No,07:31,08:00,-28,On_Time
E0171,F,30,ICT_PROJECT,6.8,Bike,Monday,No,08:20,08:00,20,Late
E0107,F,41,ICT_PROJECT,7.1,Public_Transport,Monday,No,07:58,08:00,-1,On_Time
E0092,F,44,ICT_PROJECT,6.1,Public_Transport,Monday,No,08:11,08:00,11,Late
E0087,F,29,RND_CENTER,7.6,Private_Vehicle,Thursday,No,07:49,08:00,-10,On_Time
E0067,F,44,ADMIN,23.3,Walking,Tuesday,No,08:06,08:00,6,Late
E0177,M,25,HR_TEAM,24.2,Public_Transport,Monday,No,07:49,08:00,-10,On_Time
E0157,M,24,RND_CENTER,4.1,Public_Transport,Tuesday,No,07:53,08:00,-6,On_Time
E0093,M,40,HR_TEAM,23.1,Bike,Monday,No,08:19,08:00,19,Late
E0040,F,43,ICT_PROJECT,4.6,Private_Vehicle,Thursday,No,07:58,08:00,-1,On_Time
E0107,M,37,HR_TEAM,10.9,Private_Vehicle,Monday,No,08:02,08:00,2,On_Time
E0069,F,48,PJOP_SURABAYA,19.3,Private_Vehicle,Tuesday,No,08:08,08:00,8,Late
E0193,F,36,ICT_PROJECT,24.3,Bike,Thursday,No,08:04,08:00,4,On_Time
E0118,F,23,HR_TEAM,5.2,Public_Transport,Friday,No,08:01,08:00,1,On_Time
E0018,M,43,PJOP_SURABAYA,12.6,Private_Vehicle,Thursday,No,08:03,08:00,3,On_Time
E0016,F,24,ICT_PROJECT,27.2,Public_Transport,Friday,No,08:24,08:00,24,Late
E0076,F,47,RND_CENTER,26.3,Walking,Wednesday,No,07:59,08:00,0,On_Time
E0003,F,55,RND_CENTER,27.7,Bike,Thursday,No,08:02,08:00,2,On_Time
E0165,M,50,PJOP_SURABAYA,26.7,Bike,Tuesday,No,08:10,08:00,10,Late
E0078,M,24,RND_CENTER,10.7,Private_Vehicle,Friday,No,08:11,08:00,11,Late
E0139,F,35,ADMIN,15.8,Walking,Friday,No,08:11,08:00,11,Late
E0088,M,23,ADMIN,26.8,Walking,Tuesday,No,08:06,08:00,6,Late
E0199,F,49,RND_CENTER,4.2,Public_Transport,Wednesday,No,07:48,08:00,-11,On_Time
E0067,F,29,ADMIN,22.9,Public_Transport,Thursday,No,08:16,08:00,16,Late
E0077,M,51,PJOP_SURABAYA,29.5,Private_Vehicle,Wednesday,No,07:48,08:00,-11,On_Time
E0077,F,30,HR_TEAM,16.1,Private_Vehicle,Monday,No,08:03,08:00,3,On_Time
E0084,M,45,HR_TEAM,3.8,Bike,Thursday,No,07:52,08:00,-7,On_Time
E0021,M,25,HR_TEAM,26.8,Bike,Tuesday,No,07:59,08:00,0,On_Time
E0115,M,45,RND_CENTER,12.7,Bike,Wednesday,No,08:03,08:00,3,On_Time
E0150,F,49,HR_TEAM,21.0,Bike,Thursday,No,08:03,08:00,3,On_Time
E0042,M,54,ICT_PROJECT,15.1,Bike,Tuesday,No,08:04,08:00,4,On_Time
E0181,M,35,HR_TEAM,14.7,Private_Vehicle,Friday,No,08:16,08:00,16,Late
E0095,M,48,ADMIN,4.5,Walking,Monday,No,08:04,08:00,4,On_Time
E0134,M,29,PJOP_SURABAYA,9.8,Walking,Wednesday,No,07:57,08:00,-2,On_Time
E0076,F,23,ICT_PROJECT,5.1,Bike,Monday,No,08:09,08:00,9,Late
E0079,F,35,ICT_PROJECT,24.8,Bike,Monday,No,08:11,08:00,11,Late
E0032,F,26,ADMIN,13.1,Walking,Friday,No,07:47,08:00,-12,On_Time
E0116,F,46,HR_TEAM,25.2,Private_Vehicle,Tuesday,No,08:05,08:00,5,On_Time
E0130,F,50,HR_TEAM,5.3,Walking,Monday,No,08:07,08:00,7,Late
E0160,F,46,ICT_PROJECT,27.1,Walking,Friday,No,07:57,08:00,-2,On_Time
E0012,F,39,ADMIN,26.1,Public_Transport,Friday,No,08:13,08:00,13,Late
E0162,F,29,RND_CENTER,3.5,Public_Transport,Friday,No,07:58,08:00,-1,On_Time
E0134,M,52,RND_CENTER,27.0,Public_Transport,Friday,No,08:01,08:00,1,On_Time
E0047,M,39,ICT_PROJECT,8.1,Bike,Monday,No,07:58,08:00,-1,On_Time
E0137,F,47,RND_CENTER,2.3,Public_Transport,Wednesday,No,08:00,08:00,0,On_Time
