ID,발생일시,사고인지 시간,날씨,기온,습도,공사종류,연면적,층 정보,인적사고,물적사고,공종,사고객체,작업프로세스,장소,부위,사고원인,재발방지대책 및 향후조치계획
TRAIN_20205,2020-03-24 오전 11:35,-,안개,13℃,61%,건축 / 건축물 / 교육연구시설,-,-,넘어짐(기타),없음,건축 > 해체 및 철거공사,가시설 > 거푸집,해체작업,교육연구시설 /,거푸집 /,1. 고정되지 않은 우마(말비계)에서 무리하게 힘을 쓰다가 공기구(빠루)가 팅기면서 넘어짐2. 먼저 해체된 자재(거푸집)를 정리하지 않고 연속 작업을 하였음,우마(말비계)에서 작업 중지 및 틀비계와 견고한 작업발판 설치 후 안전벨트 등 안전조치와 안전장비 착용을 통한 안전 확보.
TRAIN_20206,2020-03-24 오전 11:00,-,맑음,14℃,33%,토목 / 상하수도 / 상수도,-,-,물체에 맞음,없음,토목 > 가설공사,가시설 > 흙막이가시설,설치작업,상수도 /,흙막이가시설 /,2020년 3월 24일 화요일 오전 11시경 창녕군 지방상수도 비상공급망 구축사업(2차분) 현장에서 재해자 최00이 관로매설공사 중 굴착과정의 조립식판넬을 설치하면서 판넬과 굴착면과 부딪침에 의한 굴착면에 박힌돌이 다리부분에 떨어지면서  골절 사고 발생,안전관리 교육 철저 실시.
TRAIN_20207,2020-03-24 오전 10:30,-,맑음,10℃,35%,건축 / 건축물 / 업무시설,-,-,끼임,,건축 > 철골공사,부재 > 철골부재,인양작업,업무시설 /,철골부재 /,양중작업 시 작업자가 작업반경 내에 접근하여서 끼임 발생,"특별안전교육 실시와 작업투입 전 작업내용 숙지, 일일목표량 및 위험포인트 사전점검의 철저함."
TRAIN_20208,2020-03-24 오전 10:00,-,맑음,10℃,69%,토목 / 상하수도 / 기타,-,-,물체에 맞음,없음,기타 > 기타,건설자재 > 자재,운반작업,기타 /,자재 /,울타리 철거 이후 철거물 운반 중 작업자의 부주의로 인하여 무게중심이 넘어지며 안면과의 충돌 발생,작업 전 안전수칙 교육 철저와 공사업체 및 사용부대에 의한 공사감독 강화.
TRAIN_20209,2020-03-24 오전 10:00,-,맑음,11℃,41%,토목 / 도로 / 도로,-,-,기타,없음,기타 > 기타,가시설 > 거푸집,설치작업,도로 /,거푸집 /,작업순서 미흡에 따른 작업자의 무리한 작업방법 시행,안전조회 실시와 안전교육 간화를 통한 재발 방지 대책 및 아침조회 시 공종별 작업내용과 절차 확인 후 작업 투입 계획.
TRAIN_20210,2020-03-24 오전 10:00,정규작업 - 2020-03-24 오전 10:10,맑음,16℃,30%,건축 / 건축물 / 공동주택,"46,622㎡","지상 4층, 지하 45층",끼임,없음,건축 > 방수공사,건설공구 > 공구류,준비작업,공동주택 / 외부,공구류 / 앞,믹싱 작업시 이물질이 주변에 튀는 것을 막기 위해 마대를 믹서기에 가까이 두고 막음,"기계기구 자체 방호장치 설치, 이물질 튐 방지용 커버 설치, 회전체가 있는 기계기구류 사용에 대한 위험성평가 A 등급 선택 및 집중 관리."
TRAIN_20211,2020-03-24 오전 09:30,정규작업 -,맑음,11℃,43%,산업환경설비 / 산업생산시설 / 석유화학공장,-,-,끼임,없음,기타 > 기타,건설기계 > 기중기(이동식크레인 등),상차 및 하역작업,석유화학공장 / 외부,기중기(이동식크레인 등) / 바닥,재해자가 카고크레인 후미쪽 아웃트리거를 밟고내려오다가 갑자기 아웃트리거가 접히자 균형을 잃고 카고크레인 아웃트리거와 적재함 사이에 끼임,"아웃트리거 밟고 내려오기 금지, 카고운전원이 아웃트리거를 보지 않고 반대편에서 조작하는 것을 금지하며, 안전표지판을 별도로 부착하는 조치."
TRAIN_20212,2020-03-24 오전 08:15,-,안개,5.3℃,95%,건축 / 건축물 / 공동주택,-,-,물체에 맞음,없음,기타 > 기타,건설자재 > 자재,설치작업,공동주택 /,자재 /,재해자가 콘크리트 못을 박는 작업중 개인보호구(보안경)을 착용하지 않은 상태로 작업함,동종 재해 재발 방지를 위한 재하사례 전파 및 근로자 안전교육 실시.
TRAIN_20213,2020-03-23 오후 05:00,정규작업 -,맑음,9℃,68%,건축 / 건축물 / 공장,"227,415㎡","지상 8층, 지하 1층","절단, 베임",없음,전기설비 > 전기설비공사,건설자재 > 자재,정리작업,공장 / 6층 F-31열,자재 / 이미지 휀스 수직대와 받침대 사이,이미지 휀스 조립 중 수직대와 받침대 사이에 왼쪽 중지를 베임,이미지 휀스 변형으로 인한 조립 어려움 시 양품으로 교체 사용과 사고사례 전파 및 협착 또는 베임방지장갑 착용 요청.
TRAIN_20214,2020-03-23 오후 04:30,정규작업 -,맑음,17℃,39%,건축 / 건축물 / 공동주택,-,-,기타,없음,기타 > 기타,,이동,공동주택 /,/,철근자재 인양하는 과정에서 좌측 어깨 무리,작업시작 전 스트레칭 실시와 많은 양의 철근자재 인양 시 2인 1조 작업 권장.
TRAIN_20215,2020-03-23 오후 04:00,-,맑음,15℃,45%,토목 / 상하수도 / 기타,-,-,넘어짐(기타),없음,토목 > 관공사,,정리작업,기타 /,/,안전대와 보호구를 착용한 상태에서 발을 헛딛어 미끄러짐,"사고사례 전파 및 현장 안전점검 강화, 근로자 대상 안전교육 실시, 안전사고 발생 시 신속한 보고체계 구축, 관리감독자 순회 점검 철저, TBM 교육 시 해당공종 담당자 특별교육 실시."
TRAIN_20216,2020-03-23 오후 04:00,-,맑음,17℃,30%,토목 / 옹벽 및 절토사면 / 절토사면,-,-,넘어짐(기타),,기타 > 기타,토사 및 암반 > 절토사면,벌목작업,절토사면 /,절토사면 /,엔진오일통을 가져다 주는 중 잡은 나무뿌리가 부러지면서 중심을 잃고 넘어지는 과정에서 다른 나뭇가지에 왼쪽 손목을 다침,"근로자 안전교육 철저 시행, 작업 중 적절한 휴식 및 스트레칭 실시를 통한 안전사고 재발 방지 대책 수립 및 운영."
TRAIN_20217,2020-03-23 오후 03:20,-,맑음,12℃,53%,건축 / 건축물 / 공동주택,-,-,넘어짐(기타),없음,건축 > 건축 토공사,,운반작업,공동주택 /,/,경사로에서 손수레를 이용하여 자재이동 중 손수레를 제어하지못해 왼쪽 무릎은에 바닥에 부딪힘.,손수레 자재운반 시 2인1조 형식으로 작업하는 재발 방지 대책 수립.
TRAIN_20218,2020-03-23 오후 03:18,-,맑음,13.7℃,23%,산업환경설비 / 환경시설 / 공공폐수처리시설,-,-,떨어짐(분류불능),,토목 > 토공사,토사 및 암반 > 경사면,부설 및 다짐작업,공공폐수처리시설 /,경사면 /,2020년 03월 23일 오전 10시 30분경 지하 구조물 기초 및 벽체구간 1단 되메우기 작업 중 장비신호수인 000이 되메움구간 하부 작업자 육안확인을 위해 경사면 하부로 이동 중 경사면의 자갈을 밟고 미끄러져 넘어지면서 되메움구간 2.4m 하부로 추락하여  후두부(안전모 하부) 두피 열상으로 출혈 발생함.,경사면 하부 추락방지 시설 보완과 작업원 특별 안전교육을 통한 산업재해 예방활동 강화.
TRAIN_20219,2020-03-23 오후 03:12,-,맑음,11.6℃,46.6%,건축 / 건축물 / 문화 및 집회시설,-,-,떨어짐(5미터 이상 ~ 10미터 미만),낙하,전기설비 > 전기설비공사,건설기계 > 고소작업차(고소작업대 등),확인 및 점검작업,문화 및 집회시설 /,고소작업차(고소작업대 등) /,작업자가 위치한 덕트를 지지하던 전산볼트 탈락,"유사 구조의 덕트용 전산볼트 설치 상태 재점검과 관련 작업 시 주의 사항 및 시공 관련 근로자 교육, 사고 층 덕트 설치 시 지지대 추가 보강."
TRAIN_20220,2020-03-23 오후 03:00,-,맑음,12℃,53%,건축 / 건축물 / 공동주택,-,-,기타,없음,전기설비 > 전기설비공사,,조립작업,공동주택 /,/,"자재 운반, 조립 중 골격근 부상","2인1조 구령 복창 후 동시에 강관 파이프를 들어올려 거치작업을 진행하며, 틈틈이 허리 및 어깨 등 충분한 스트레칭으로 근육 경직을 예방하고 1인용 고소작업대를 배치하여 사용하는 방안과 재발 방지 대책 이행 계획."
TRAIN_20221,2020-03-23 오후 03:00,정규작업 -,맑음,17℃,32%,건축 / 건축물 / 공동주택,-,-,기타,없음,기타 > 기타,,형틀 및 목공,공동주택 /,/,계단 내려올 시 체중이 편중됨,작업시작 전 스트레칭 실시와 현장 내 이동 시 손잡이를 잡고 이동하도록 교육하는 재발 방지 대책.
TRAIN_20222,2020-03-23 오후 02:00,-,맑음,19℃,20%,건축 / 건축물 / 공동주택,-,-,넘어짐(기타),,기타 > 기타,,보수 및 교체작업,공동주택 /,/,미장 작업중 말비계에서 넘어지면서 주변에 있는 리어카에 흉부를 부딪힘,우마 작업 시 주변 정리 후 작업을 할 수 있도록 사전 교육을 철저히 실시하는 방안.
TRAIN_20223,2020-03-23 오후 01:30,-,맑음,19.5℃,23%,건축 / 건축물 / 공장,-,-,넘어짐(기타),,전기설비 > 전기설비공사,건설자재 > 자재,설비작업,공장 /,자재 /,작업자가 발판이 아닌 원형파이프 위에서 작업하여 미끄러짐,작업 후 현재 준공함에 따른 작업발판 설치.
TRAIN_20224,2020-03-23 오후 01:30,정규작업 -,맑음,16℃,27%,토목 / 상하수도 / 하수도,-,-,"절단, 베임",없음,토목 > 관공사,가시설 > 흙막이가시설,굴착작업,하수도 /,흙막이가시설 /,터파기 작업 완료 후 관로공이 작업구간 이탈전까지 장비 신호수가 계속 상시하여야 함에도 불구하고 작업자의 작업구간 이탈 전 신호수 부재가 주요 원인으로 판단됨,근로자 특별안전교육 실시와 작업구간 시작 전부터 작업완료 후 철수 시까지 관리감독자 및 신호수 상시 배치.
TRAIN_20225,2020-03-23 오전 11:30,-,맑음,14℃,36%,산업환경설비 / 발전시설,-,-,넘어짐(기타),없음,산업설비 > 산업설비공사,가시설 > 작업발판,도장작업,/,작업발판 /,철골 터치업 작업을 위해 상부를 주시하는 자세로 이동 중 균형을 잃음,상부 주시 작업 중 이동 필요 시 하부 확인 후 이동 실시와 TBM 시 사례 전파 및 유사 공종 근로자 교육 실시를 통한 재발 방지 대책.
TRAIN_20226,2020-03-23 오전 11:30,정규작업 -,맑음,12℃,59%,건축 / 건축물 / 근린생활시설,"2,058.98㎡","지상 3층, 지하 0층","절단, 베임",없음,건축 > 해체 및 철거공사,건설공구 > 공구류,해체작업,근린생활시설 / 지붕,공구류 / 바닥,부주의,안전교육 실시
TRAIN_20227,2020-03-23 오전 10:30,-,맑음,17℃,30%,건축 / 건축물 / 자동차 관련시설,-,-,떨어짐(분류불능),없음,건축 > 가설공사,건설자재 > 데크플레이트,설치작업,자동차 관련시설 /,데크플레이트 /,작업자가 데크플레이트를 이동후 데크플레이트를 밟으면 안되는데 밟은뒤에 낙상 발생,사고 당일 작업자들에게 실시된 안전교육과 향후 현장관리에 만전을 기하는 조치 계획.
TRAIN_20228,2020-03-23 오전 10:00,정규작업 -,맑음,25℃,10%,건축 / 건축물 / 교육연구시설,"1,554㎡","지상 2층, 지하 0층",물체에 맞음,없음,건축 > 건축물 부대공사,건설자재 > 자재,설치작업,교육연구시설 / 외부,자재 / 바닥,1. 집수정세우기 시 2점 지지 2. 직업자의 불안전한 행동을 간과 3. 근로자 작업방법 교육 미흡,"집수정 세우기 시 4점 지지, 작업지휘자 배치하여 집중관리, 작업 투입 전 세부적인 안전교육 실시."
TRAIN_20229,2020-03-23 오전 09:30,기타 - 2020-06-14 오전 09:00,맑음,25℃,50%,건축 / 건축물 / 업무시설,"10,848㎡","지상 29층, 지하 9층",넘어짐(물체에 걸림),기타,건축 > 철근콘크리트공사,시설물 > 건물,이동,업무시설 / 내부,건물 / 지하,작업자의 단순과실 또는 계단실의 조도(75Lux) 문제,현장에 대한 근로자 감시 강화와 계단실 조도 체크를 통한 어두울 시 추가 등 설치.
TRAIN_20230,2020-03-23 오전 09:15,-,맑음,10℃,46%,산업환경설비 / 발전시설,-,-,끼임,없음,기타 > 기타,부재 > 철골부재,운반작업,/,철골부재 /,카고크레인 운전원/신호수 간 신호불량 발생,크레인 운전원과 신호수 간 신호 협의 교육 실시 및 산재 처리.
TRAIN_20231,2020-03-23 오전 08:20,-,맑음,3.5℃,67%,토목 / 터널 / 기타,-,-,물체에 맞음,없음,토목 > 터널공사,기타 > 기타,정리작업,기타 /,기타 /,터널에서 가설도로 정리작업을 위해 백호와 함께 들어가 암 파쇄 작업지시를 하던 중 파쇄암 파편(비산추정)이 좌측 아래 다리 종아리 부위에 부딪혀 타박상을 입은 재해임,"협력업체의 신속한 보고 체계 확립 및 처리, 비산 반경 통제선 설정과 출입 통제, 동종 작업 시 지시 구간 마킹 및 관리자 완전 철수 확인, 관리자 배치를 통한 불완전 행동 및 상태 사전 제거, 현장 안전 순찰 강화, 현장 관리자 안전 교육 실시 및 안전 사고 재발 방지 철저 지시, 사고 발생 시 중대 여부 관계없이 즉시 보고 지시."
TRAIN_20232,2020-03-23 오전 07:10,-,맑음,9.3℃,30%,건축 / 건축물 / 업무시설,-,-,기타,,기타 > 기타,건설기계 > 콘크리트펌프,준비작업,업무시설 /,콘크리트펌프 /,신호수가 주변 재해자를 확인하지 않고 차량이동 신호,출입구 신호수 인원 증원과 신호체계 교육 철저를 통한 신호관리 강화.
TRAIN_20233,2020-03-22 오후 03:10,-,맑음,20℃,46%,건축 / 건축물 / 근린생활시설,-,-,넘어짐(기타),없음,건축 > 철근콘크리트공사,가시설 > 거푸집,해체작업,근린생활시설 /,거푸집 /,지하1층 벽체 거푸집 해체중 중심을 잃고 넘어짐,작업자 안전교육 강화와 피해자 이송 후 응급조치 및 사고수습 후 안전점검 철저.
TRAIN_20234,2020-03-22 오후 02:03,정규작업 - 2020-03-22 오후 02:03,맑음,22.2℃,26%,산업환경설비 / 환경시설 / 하수처리시설,-,-,"절단, 베임",없음,건축 > 철근콘크리트공사,건설공구 > 공구류,조립작업,하수처리시설 / 외부,공구류 / 앞,철근 절단 작업 시 부주의로 손가락 베임,개인 안전 교육 철저에 대한 재발 방지 대책과 향후 조치 계획.
TRAIN_20235,2020-03-22 오후 01:00,불류불능 -,맑음,17℃,50%,건축 / 건축물 / 공동주택,"66,974㎡","지상 27층, 지하 2층",넘어짐(물체에 걸림),없음,건축 > 타일 및 돌공사,시설물 > 건물,설치작업,공동주택 / 내부,건물 / 바닥,작업을 위한 이동 간 작업공간 내에서 넘어짐,"주말 근무 시 보고 및 승인 후 실시, 사고 발생 시 즉각 원청사 통보 및 재교육, 해당 공정에 대한 관리감독 및 안전관리 철저, 경비실을 경유하지 않은 출입 시 강제 퇴거 및 제재 조치 시행."
TRAIN_20236,2020-03-22 오전 08:00,-,안개,10℃,86%,건축 / 건축물 / 업무시설,-,-,물체에 맞음,없음,건축 > 해체 및 철거공사,가시설 > 거푸집,해체작업,업무시설 /,거푸집 /,안전거리 유지하지 않고 보 바닥 거푸집 해제작업중 서포트 제거시 합판이 추락하여 머리를 가격하여 작업자의 두피가 찢어짐,작업방법 및 관리감독 강화를 통한 재발 방지 대책과 산재보험 처리 예정인 향후 조치 계획.
TRAIN_20237,2020-03-22 오전 00:47,-,안개,11.9℃,78%,토목 / 터널 / 기타,-,-,,기타,기타 > 기타,,연결작업,기타 /,/,매달기된 상수도관(D300) 이음부 파손,특별안전교육 실시와 상수도관 파손부 원인규명 및 복구 실시.
TRAIN_20238,2020-03-21 오후 07:05,연장근무 - 2020-03-21 오후 07:15,흐림,13℃,57%,건축 / 건축물 / 공동주택,-,-,넘어짐(미끄러짐),없음,기계설비 > 기계설비공사,가시설 > 기타 가시설,이동,공동주택 / 내부,기타 가시설 / 건설용 리프트 내부,출입문 연동장치 오작동으로 인한 리프트 급정거,출입문 연동장치 오작동 방지조치 및 출입문 고정장치 보강과 리프트 전문업체를 통한 정기점검 실시.
TRAIN_20239,2020-03-21 오후 02:50,-,맑음,14℃,48.6%,건축 / 건축물 / 공동주택,-,-,끼임,,건축 > 해체 및 철거공사,건설기계 > 타워크레인,해체작업,공동주택 /,타워크레인 /,해제작업 중 손잡이 지지대를 잡을때 작업방법 부적절,"특별교육 및 TBM을 통한 작업 방법 및 순서 교육 강화, 위험성 평가의 중점 관리, 주말 고위험 작업 지양 및 안전교육 철저, 현장 작업 시작 전 안전관리 및 교육 철저 촉구로 재발 방지 대책 마련."
TRAIN_20240,2020-03-21 오후 02:30,-,맑음,22℃,41%,토목 / 하천 / 관개수로,-,-,떨어짐(분류불능),없음,토목 > 철근콘크리트공사,,이동,관개수로 /,/,개거 콘크리트 타설 상단 면고르기 도중 낙하로 쇄골 골절(부주의),안전사고 재발 방지를 위한 교육 및 근로자 안전교육과 현장 안전사고 중점 관리 계획.
TRAIN_20241,2020-03-21 오후 01:05,-,맑음,20.4℃,45%,건축 / 건축물 / 자동차 관련시설,-,-,떨어짐(분류불능),,건축 > 해체 및 철거공사,부재 > 슬래브,정리작업,자동차 관련시설 /,슬래브 /,점심식사 직후 개인 방심으로 인한 추락,"근로자 안전교육 실시, 오후 작업 전 TBM 실시, 관리감독자 현장 순찰 강화, 안전난간대 추가 설치 및 안전교육 철저 시행."
TRAIN_20242,2020-03-21 오후 01:00,-,맑음,19.3℃,42%,건축 / 건축물 / 공동주택,-,-,떨어짐(분류불능),,기타 > 기타,부재 > 조적벽체,이동,공동주택 /,조적벽체 /,안전벨트 미착용,작업자 안전교육 강화와 부상자 치료 지원을 포함한 재발 방지 대책.
TRAIN_20243,2020-03-21 오전 11:20,-,맑음,16.5℃,46%,건축 / 건축물 / 공동주택,-,-,넘어짐(기타),,건축 > 철근콘크리트공사,가시설 > 작업발판,철근조립작업,공동주택 /,작업발판 /,작업자 부주의,작업자 안전교육 실시 및 철저한 이행.
TRAIN_20244,2020-03-21 오전 11:00,정규작업 -,맑음,25℃,40%,조경 / 기타,-,-,떨어짐(2미터 미만),없음,기타 > 기타,기타 > 기타,기타,/ 외부,기타 / 화단,사다리에서 내려오다 미끄러짐,사다리작업 최소화에 대한 재발 방지 대책과 향후 조치 계획.
TRAIN_20245,2020-03-21 오전 11:00,-,맑음,14.4℃,40%,건축 / 건축물 / 공동주택,-,-,넘어짐(기타),,건축 > 해체 및 철거공사,,해체작업,공동주택 /,/,작업후 말비계(1.2m)상부에서 내려오던중 근로자 부주의로 인한 전도 발생,근로자에 대한 작업중 주의사항에 대한 안전교육 강화.
TRAIN_20246,2020-03-21 오전 11:00,-,맑음,12℃,63%,건축 / 건축물 / 공장,-,-,끼임,없음,기타 > 기타,가시설 > 작업발판,도장작업,공장 /,작업발판 /,오00(서진에스앤피)씨가 가설철판 위치조정 작업 중 가설철판과 슬라브 사이에 왼손 중지손가락이 협착,안전관리교육철저에 대한 재발 방지 대책과 향후 조치 계획.
TRAIN_20247,2020-03-21 오전 09:30,-,맑음,14.1℃,38%,산업환경설비 / 발전시설,-,-,떨어짐(분류불능),,기타 > 기타,가시설 > 작업발판,조립작업,/,작업발판 /,불안전한 작업발판 사용으로 미끄러져 넘어짐,"재발 방지 대책과 향후 조치 계획의 통합으로 적정작업발판 사용 및 표준작업절차에 의한 조립작업 시행, 고령근로자 및 신규근로자 관리 강화, 휴일 및 야간 작업 시 밀착 안전관리, 작업몰입도 저하 시간대 관리, 3대 재해 특별안전관리, 취배수 박스작업장 강재거푸집 하부전면 가설시설물 설치, 유사 작업발판 및 가설시설물 전면 보완이 이루어짐."
TRAIN_20248,2020-03-21 오전 09:05,정규작업 -,맑음,13℃,30%,건축 / 건축물 / 공동주택,"333,004㎡","지상 36층, 지하 2층",물체에 맞음,없음,건축 > 철근콘크리트공사,건설기계 > 타워크레인,양중작업,공동주택 / 외부,타워크레인 / 바닥,타워크레인 기사와 신호수의 신호 불일치,"신호수 교육의 정기적 실시, 타워기사 신호수 간담회를 통한 작업상 위험 및 불만사항 개선, 교육 이수 신호수의 식별 조치, 타워양중시 주변 타작업자 접근금지 교육 등의 시행."
TRAIN_20249,2020-03-21 오전 09:00,정규작업 -,맑음,13℃,40%,건축 / 건축물 / 공장,"20,738㎡","지상 2층, 지하 0층","절단, 베임",없음,토목 > 철도 및 궤도공사,부재 > 슬래브,설치작업,공장 / 외부,슬래브 / 기타시설(건축물아님),레일 설치 작업 중 공구를 사용하지 않고 무리하게 손으로 밀고 당기는 작업을 함,수공구를 이용한 작업과 한국어가 가능한 동료를 통한 외국인 근로자에 대한 상세 작업방법 설명.
TRAIN_20250,2020-03-21 오전 08:50,-,흐림,9.6℃,60%,건축 / 건축물 / 공장,-,-,떨어짐(5미터 이상 ~ 10미터 미만),없음,기타 > 기타,가시설 > 안전시설물,운반작업,공장 /,안전시설물 /,지하5층 자재이동을 위한 슈퍼데크 설치를 위해서 안전난간 임시 해체로 인한 추락사고 발생,안전시설 추가 설치 및 안전관리 철저와 사고내용 고용노동부 통보를 통한 재발 방지 대책.
TRAIN_20251,2020-03-21 오전 08:30,-,맑음,12.2℃,49%,토목 / 도로 / 도로,-,-,물체에 맞음,낙하,토목 > 토공사,건설기계 > 굴착기,굴착작업,도로 /,굴착기 /,현장내에서 굴착작업을 하던중 굴착기 버켓을 교체하여 작업하려다 버켓이 견고히 고정되지 않은 상태에서 굴착기가 회전을 하여 버켓이 낙하하면서 작업자를 타격,안전교육 실시와 수시 안전점검을 통한 재발 방지 대책 마련.
TRAIN_20252,2020-03-21 오전 08:15,-,흐림,9.4℃,69%,건축 / 건축물 / 공장,-,-,끼임,,기타 > 기타,,양중작업,공장 /,/,유압인발기 배관에 와이어로프가 걸리면서 전도되어 인근 작업자 좌측 다리가 협착된 사고,기계가 필요한 공사작업 시 해당 공사기계 근처에 사고유발 위험물이 있는지 반드시 확인하고 작업하는 사항.
TRAIN_20253,2020-03-21 오전 08:00,-,흐림,9.6℃,60%,건축 / 건축물 / 공동주택,-,-,넘어짐(기타),없음,건축 > 가설공사,"기타 > 전주, 전선",정리작업,공동주택 /,"전주, 전선 /",전기배선호스 미감지로 걸려 넘어짐,각 공종별 재해 방지 토론회 실시와 예방 조치 예정
TRAIN_20254,2020-03-20 오후 04:30,-,맑음,13.3℃,36%,건축 / 건축물 / 공동주택,-,-,떨어짐(분류불능),,건축 > 가설공사,가시설 > 거푸집,타설작업,공동주택 /,거푸집 /,4층 내 작업 발판을 이용한 유로폼 거푸집 작업 도중 작업자가 발을 헛디뎌 중심을 잃고 떨어짐,"유로폼 작업 전 주변 환경 및 위험 확인과 제거, 전체 현장직원 대상 안전교육 강화, 작업자 안전수칙 준수 철저 지시."
TRAIN_20255,2020-03-20 오후 03:00,정규작업 -,맑음,17℃,25%,건축 / 건축물 / 의료시설,-,-,물체에 맞음,없음,기타 > 기타,건설자재 > 자재,운반작업,의료시설 /,자재 /,재해자가 이동형 유리운반대를 이용하여 뒤에서 작업자 3명이 밀고 앞에서 2명이 끄는 방식으로 이동중에 측구 스틸그레이팅에 유리운반대 바퀴가 걸려 전도되면서 앞에서 끌던 작업자(재해자 2인)가 유리운반대에 적재된 유리에 다리부분이 협착되면서 발생함,"자재 이동 시 이동 경로에 지장물 및 장애물이 없도록 조치하고 사전 안전교육을 실시하며, 산업재해로 처리할 예정인 계획."
TRAIN_20256,2020-03-20 오후 02:30,-,맑음,11.3℃,40%,건축 / 건축물 / 공동주택,-,-,"절단, 베임",,기타 > 기타,건설공구 > 공구류,설치작업,공동주택 /,공구류 /,천장 루버등 자리 타공작업 중 장애물에 핸드그라인더가 걸리면서 튀어 왼손 손등을 베임,작업 전 작업장 내 방해 요인 제거와 안전교육 및 사고사례 전파를 통한 관리자 안전교육 점검.
TRAIN_20257,2020-03-20 오후 02:30,-,맑음,14.6℃,24%,건축 / 건축물 / 공동주택,-,-,끼임,기타,기타 > 기타,,확인 및 점검작업,공동주택 /,/,시공사 안전관리자로 205동 옥탑에서 수직승강로로 내려오다가 마지막 단에 발이 끼여 부상을 당하였다고 이야기함,작업자 안전교육 실시와 현장 관리 철저를 통한 재발 방지 대책 마련.
TRAIN_20258,2020-03-20 오후 02:05,-,맑음,19℃,23%,토목 / 상하수도 / 상수도,-,-,기타,없음,토목 > 관공사,,설비작업,상수도 /,/,관로용접부 산소압축 시험 완료 후 압력계 제거과정에서 산소배출을 위해 재해자(김**)가 역화방지기를 드라이버로 누르는 순간 갑작스런 불꽃 발생으로 손에 화상을 입음,압력계 연결 역화방지기 제거와 불연성 장갑 착용.
TRAIN_20259,2020-03-20 오후 02:00,정규작업 -,맑음,14℃,32%,건축 / 건축물 / 공동주택,"82,304㎡","지상 41층, 지하 4층",분류불능,없음,건축 > 철근콘크리트공사,기타 > 기타,전기작업,공동주택 / 내부,기타 / 바닥,근로자의 불안전한 자세에 따른 사고 예상,"중량물 인력으로 들어올릴 경우 기계적인 장치 사용, 근로자 불안전한 행동 및 무리한 작업에 대한 안전교육 실시, 신규 근로자에 대한 예방 교육 실시와 함께 산재 신청을 통한 향후 조치 계획."
TRAIN_20260,2020-03-20 오전 11:30,-,맑음,10.8℃,43%,건축 / 건축물 / 공동주택,-,-,물체에 맞음,,기타 > 기타,,설치작업,공동주택 /,/,토류판 설치 완료 후 뒤채움 실시해여야 하는데 작업자들과 작업이 겹쳐 사고발생,토류판 설치 완료 후 뒤채움 실시와 관리감독자 및 근로자 특별안전교육을 통한 재해사례 공지 및 추가적인 재해예방활동 실시.
TRAIN_20261,2020-03-20 오전 11:00,정규작업 -,맑음,10℃,30%,건축 / 건축물 / 공동주택,-,-,"절단, 베임",없음,건축 > 철근콘크리트공사,건설공구 > 공구류,형틀 및 목공,공동주택 /,공구류 /,식사 전 해당구간의 작업을 마무리할 생각으로 작업자의 조급한 마음이 반영되어 부주의로 인한 사고가 발생함,"현장 안전교육을 통해 작업 전 위험예지 활동 및 훈련을 실시하고, 전동 공구 사용 시 발생 가능한 위험요소를 교육 및 사례 전파하여 작업자가 스스로 위험을 인지하도록 하며, 안전교육 및 안전 시설물 강화로 사고 예방을 추진하는 방안."
TRAIN_20262,2020-03-20 오전 10:40,-,맑음,8.8℃,57%,토목 / 도로 / 도로,-,-,물체에 맞음,없음,토목 > 가설공사,시설물 > 방음벽,해체작업,도로 /,방음벽 /,해체작업 시 무리한 작업방법 선택 시행,안전교육 강화를 통한 재발 방지 대책 및 향후 조치 계획으로 안전조회 시 작업방법 확인 후 작업 개시 지시.
TRAIN_20263,2020-03-20 오전 10:40,-,맑음,17℃,24%,조경 / 기타,-,-,끼임,,기타 > 기타,,운반작업,/,/,작업자의 부주의로 인한 사고,현장 내 안전점검 및 안전관리 강화에 대한 재발 방지 대책과 향후 조치 계획.
TRAIN_20264,2020-03-20 오전 10:33,정규작업 -,맑음,8℃,45%,건축 / 건축물 / 업무시설,"13,812㎡","지상 16층, 지하 6층",기타,없음,토목 > 해체 및 철거공사,가시설 > 흙막이가시설,해체작업,업무시설 / 외부,흙막이가시설 / 지하,지하4층 흙막이 가시설(5-6)단 해체작업 중 바브켓 후진중 재해자 충돌,"신호수 배치, 안전수칙 준수 및 근로자 교육, 신호 소리가 나는 장비로의 교체."
TRAIN_20265,2020-03-20 오전 10:00,-,맑음,9℃,47%,토목 / 상하수도 / 상수도,-,-,물체에 맞음,,토목 > 해체 및 철거공사,건설자재 > 자재,해체작업,상수도 /,자재 /,거푸집 해체 작업 중 고정용 파이프 결속부의 무리한 일괄 해체 실시 및 2인 1조 작업수칙의 미준수,"TBM 위험요소 발굴 및 안전교육 철저, 작업장 점검 활동 강화, 거푸집 해체 작업 시 올바른 작업순서 및 방법 준수, 안전관리 강화 및 근로자 안전 교육 실시."
